run,eps,tl,tu,post_processing,duration,unique_size,acc_size,hausdorff
3,1.5,0,5,post_uniform,0.11482596397399902,9,252.81965764835223,131.43225424952254
4,1.5,0,5,post_uniform,0.10833597183227539,8,279.05997177896586,143.78463341269696
5,1.5,0,5,post_uniform,0.12327051162719727,20,632.4684639244555,133.75930932516843
6,1.5,0,5,post_uniform,0.19568371772766113,13,358.39645649914223,132.6104250200862
7,1.5,0,5,post_uniform,0.18477225303649902,15,469.5802366070419,135.56235038360595
8,1.5,0,5,post_uniform,0.1940159797668457,7,209.53804401665758,138.3861204757454
1,1.5,0,6,post_centroid,0.13662457466125488,3,99.00010417675209,172.38703970051216
2,1.5,0,6,post_centroid,0.1180415153503418,5,216.37513864791643,167.1454486123713
3,1.5,0,6,post_centroid,0.15027904510498047,11,408.92878193446353,174.80042103569605
4,1.5,0,6,post_centroid,0.1619889736175537,9,354.67511272099784,168.13171339905497
5,1.5,0,6,post_centroid,0.1397702693939209,6,204.14040671127248,139.14069666428702
6,1.5,0,6,post_centroid,0.13012909889221191,6,256.1536153294387,170.02064431305087
7,1.5,0,6,post_centroid,0.12756705284118652,15,494.6491812103555,155.7399178390815
8,1.5,0,6,post_centroid,0.19427037239074707,13,517.8340813451116,137.9407528428357
1,1.5,0,6,post_uniform,0.10536360740661621,1,27.080086091407246,193.93657349318758
2,1.5,0,6,post_uniform,0.1104426383972168,11,375.3830298867074,150.3637152935629
3,1.5,0,6,post_uniform,0.11736845970153809,7,222.13044785586095,149.94850025902355
4,1.5,0,6,post_uniform,0.1272294521331787,2,89.874948688394,152.22357178140243
5,1.5,0,6,post_uniform,0.14724445343017578,12,468.02448404175675,134.36085803295512
6,1.5,0,6,post_uniform,0.16993331909179688,6,181.8982682700986,162.15667588009103
7,1.5,0,6,,0.2086167335510254,0,0.0,
8,1.5,0,6,post_uniform,0.2143535614013672,6,202.26206657660512,178.1084105917006
1,1.5,0,7,,0.10066056251525879,0,0.0,
2,1.5,0,7,,0.1614549160003662,0,0.0,
3,1.5,0,7,,0.14405512809753418,0,0.0,
4,1.5,0,7,post_centroid,0.14168262481689453,3,111.12842695016303,192.22599465555723
5,1.5,0,7,post_centroid,0.15598535537719727,7,287.8157045386769,153.45468430537096
6,1.5,0,7,,0.15860795974731445,0,0.0,
7,1.5,0,7,post_centroid,0.18422985076904297,6,305.7850426869311,176.10945361251294
8,1.5,0,7,post_centroid,0.12897086143493652,1,67.11616104043271,208.31237731301118
1,1.5,0,7,,0.14689278602600098,0,0.0,
2,1.5,0,7,,0.14231443405151367,0,0.0,
3,1.5,0,7,post_uniform,0.15407347679138184,2,118.04447044129448,203.25372462195722
4,1.5,0,7,post_uniform,0.14040017127990723,3,108.87660243511363,186.48833688542652
5,1.5,0,7,post_uniform,0.16737031936645508,1,31.940763115313118,216.99783117115607
6,1.5,0,7,post_uniform,0.15213298797607422,3,130.00831715037893,193.50855745703115
7,1.5,0,7,post_uniform,0.1530447006225586,5,214.95388086905908,175.796677084626
8,1.5,0,7,post_uniform,0.15669894218444824,6,219.3314984028108,182.3744339224198
1,1.5,0,8,,0.12676405906677246,0,0.0,
2,1.5,0,8,,0.14382171630859375,0,0.0,
3,1.5,0,8,post_centroid,0.17100048065185547,4,175.9451188383483,214.42419930575724
4,1.5,0,8,post_centroid,0.13533473014831543,1,37.98400462738337,221.63697186776741
5,1.5,0,8,,0.1594250202178955,0,0.0,
6,1.5,0,8,post_centroid,0.16940903663635254,10,541.9884781579059,194.76077093848224
7,1.5,0,8,,0.15754032135009766,0,0.0,
8,1.5,0,8,,0.14649581909179688,0,0.0,
1,1.5,0,8,post_uniform,0.11808204650878906,2,78.40721696289737,214.37932318474404
2,1.5,0,8,,0.14425015449523926,0,0.0,
3,1.5,0,8,,0.15654206275939941,0,0.0,
4,1.5,0,8,post_uniform,0.1592559814453125,3,162.70726524021347,231.20140064443012
5,1.5,0,8,,0.13817095756530762,0,0.0,
6,1.5,0,8,post_uniform,0.22424960136413574,2,104.75872260508903,223.80168482845866
7,1.5,0,8,post_uniform,0.14983606338500977,6,272.821277206573,192.15592932217493
8,1.5,0,8,,0.12454438209533691,0,0.0,
1,1.5,0,9,post_centroid,0.18442034721374512,2,80.51680542790034,209.08207734373906
2,1.5,0,9,,0.18222951889038086,0,0.0,
3,1.5,0,9,,0.20738482475280762,0,0.0,
4,1.5,0,9,post_centroid,0.1579115390777588,4,312.23245960367444,209.8597883171396
5,1.5,0,9,,0.15051507949829102,0,0.0,
6,1.5,0,9,,0.1339273452758789,0,0.0,
7,1.5,0,9,,0.17529296875,0,0.0,
8,1.5,0,9,post_centroid,0.15189504623413086,2,105.76722699980732,252.2237728941312
1,1.5,0,9,,0.1250917911529541,0,0.0,
2,1.5,0,9,,0.12320995330810547,0,0.0,
3,1.5,0,9,post_uniform,0.15082049369812012,1,38.530095901697166,236.69647218509272
4,1.5,0,9,post_uniform,0.15711164474487305,1,67.14034476544552,221.2287471139633
5,1.5,0,9,post_uniform,0.16560077667236328,1,45.22201009189154,213.25727748144266
6,1.5,0,9,post_uniform,0.15037989616394043,1,48.03987703274438,222.32161598485743
7,1.5,0,9,post_uniform,0.1857919692993164,3,170.9979090140326,194.9492468423341
8,1.5,0,9,,0.17017507553100586,0,0.0,
1,2.0,0,1,post_centroid,0.05121040344238281,140,1255.8200343458354,58.40839084921784
2,2.0,0,1,post_centroid,0.05285906791687012,122,1040.0602761269822,64.78433514999195
3,2.0,0,1,post_centroid,0.04625701904296875,139,1179.0111436489158,55.07535947803507
4,2.0,0,1,post_centroid,0.041753292083740234,135,1142.4622554136797,52.32913471954705
5,2.0,0,1,post_centroid,0.07565593719482422,168,1402.7564075988055,53.15261267635035
6,2.0,0,1,post_centroid,0.16120219230651855,161,1377.084293508377,48.68361948792989
7,2.0,0,1,post_centroid,0.06378531455993652,170,1479.5139087301127,64.1304357803307
8,2.0,0,1,post_centroid,0.055692434310913086,175,1476.3752700654577,57.41393633164524
1,2.0,0,1,post_uniform,0.05445098876953125,138,1145.8247197696573,54.64839388278484
2,2.0,0,1,post_uniform,0.04101371765136719,146,1224.3885836223917,54.415693969257454
3,2.0,0,1,post_uniform,0.04859423637390137,147,1240.5156727312128,64.0003906127664
4,2.0,0,1,post_uniform,0.05590319633483887,131,1105.9133859037297,52.13406107560284
5,2.0,0,1,post_uniform,0.10670256614685059,159,1371.3637202662821,59.20412910111107
6,2.0,0,1,post_uniform,0.09386181831359863,136,1139.3248317460611,58.26462900536917
7,2.0,0,1,post_uniform,0.12569069862365723,161,1346.2561130341433,56.93900882579084
8,2.0,0,1,post_uniform,0.08692646026611328,147,1231.235670014697,66.61176220717303
1,2.0,0,2,post_centroid,0.13379240036010742,205,2394.6424436693724,75.38615670155443
2,2.0,0,2,post_centroid,0.0920250415802002,140,1690.7483227256603,63.65214121576311
3,2.0,0,2,post_centroid,0.069122314453125,97,1123.8010376801521,91.06991788737983
4,2.0,0,2,post_centroid,0.09962582588195801,118,1418.9493215516588,72.61016514128158
5,2.0,0,2,post_centroid,0.11635303497314453,120,1426.700971985824,75.17084356978854
6,2.0,0,2,post_centroid,0.1031956672668457,105,1258.147781247615,78.00285304658095
7,2.0,0,2,post_centroid,0.08958792686462402,191,2180.3193591275217,70.11459456167276
8,2.0,0,2,post_centroid,0.07726168632507324,167,1983.830127867364,70.73065865012887
1,2.0,0,2,post_uniform,0.08370637893676758,161,1847.9934974562043,67.95906149096346
2,2.0,0,2,post_uniform,0.07989001274108887,145,1735.5242382794336,76.37438531546398
3,2.0,0,2,post_uniform,0.0755469799041748,176,2130.1406745021904,76.84952951491627
4,2.0,0,2,post_uniform,0.09155607223510742,126,1578.1512766186656,64.23326663806843
5,2.0,0,2,post_uniform,0.17066407203674316,124,1499.076638690779,83.2290331901851
6,2.0,0,2,post_uniform,0.11685299873352051,110,1348.3579918572002,71.49121630741044
7,2.0,0,2,post_uniform,0.09290838241577148,175,2068.8182368119524,67.41556103432701
8,2.0,0,2,post_uniform,0.07426929473876953,110,1318.3729987997874,80.72756845429608
1,2.0,0,3,post_centroid,0.095184326171875,147,2335.550465032612,81.44423153841215
2,2.0,0,3,post_centroid,0.08887648582458496,102,1717.5995577681015,93.90870939038336
3,2.0,0,3,post_centroid,0.13714003562927246,219,3300.755039761455,90.76345922675884
4,2.0,0,3,post_centroid,0.10160040855407715,84,1288.7097783102827,93.91760834903981
5,2.0,0,3,post_centroid,0.17606353759765625,166,2571.676789113638,88.2006611726618
6,2.0,0,3,post_centroid,0.1729128360748291,141,2140.1459192861985,97.38006606219984
7,2.0,0,3,post_centroid,0.11558794975280762,110,1687.2437018759342,85.05425027595955
8,2.0,0,3,post_centroid,0.11084842681884766,103,1611.1479407606905,96.49838364874769
1,2.0,0,3,post_uniform,0.09510588645935059,120,1880.874607279621,87.34686949033171
2,2.0,0,3,post_uniform,0.11132431030273438,185,2837.3251975535886,77.91169471174939
3,2.0,0,3,post_uniform,0.1310899257659912,136,2086.802562145868,92.99511102012202
4,2.0,0,3,post_uniform,0.09671306610107422,110,1738.4014975757516,82.13447365712125
5,2.0,0,3,post_uniform,0.08617663383483887,87,1321.2179566301972,81.9110113306996
6,2.0,0,3,post_uniform,0.1670827865600586,144,2220.3191315875,81.86976646398979
7,2.0,0,3,post_uniform,0.18047165870666504,200,3094.0441869769884,84.19192551214431
8,2.0,0,3,post_uniform,0.10594868659973145,126,1914.584127026567,86.19613468821095
1,2.0,0,4,post_centroid,0.11161947250366211,72,1338.7684425403372,108.87607852138885
2,2.0,0,4,post_centroid,0.14575886726379395,71,1454.263340961874,108.79122112232523
3,2.0,0,4,post_centroid,0.10526299476623535,32,642.3672970345771,110.7166695942091
4,2.0,0,4,post_centroid,0.14954853057861328,120,2250.732620717957,104.40007809130192
5,2.0,0,4,post_centroid,0.1562652587890625,57,1126.3564437881384,108.7908047380342
6,2.0,0,4,post_centroid,0.14760279655456543,116,2135.407605999594,108.87607852138885
7,2.0,0,4,post_centroid,0.17791485786437988,61,1172.731954782721,112.08270135853017
8,2.0,0,4,post_centroid,0.14090609550476074,55,1093.5218591998448,107.68162889851067
1,2.0,0,4,post_uniform,0.09355902671813965,45,877.4661315939121,109.13513878318005
2,2.0,0,4,post_uniform,0.12866520881652832,72,1420.4800488130181,110.38998900124352
3,2.0,0,4,post_uniform,0.11113953590393066,60,1185.2613605419986,109.16862481395908
4,2.0,0,4,post_uniform,0.24596858024597168,52,1021.6939698182526,112.37330641452216
5,2.0,0,4,post_uniform,0.26717567443847656,99,1862.9677216248838,107.40964276661424
6,2.0,0,4,post_uniform,0.1281437873840332,87,1715.1456824181878,108.25361190725428
7,2.0,0,4,post_uniform,0.14075922966003418,106,2067.9009952522665,114.64282040113216
8,2.0,0,4,post_uniform,0.27222633361816406,80,1551.5461838819788,109.93298511361007
1,2.0,0,5,post_centroid,0.0863504409790039,15,357.76812056985483,123.02042422813388
2,2.0,0,5,post_centroid,0.150099515914917,36,845.3338467750252,142.02395116803515
3,2.0,0,5,post_centroid,0.12009215354919434,35,810.9212636543916,118.9937190620635
4,2.0,0,5,post_centroid,0.13855648040771484,69,1541.5195840286037,124.88953794121473
5,2.0,0,5,post_centroid,0.22243595123291016,49,1248.2822185489879,120.62983349641576
6,2.0,0,5,post_centroid,0.15865778923034668,27,636.4877872935322,118.00147440830466
7,2.0,0,5,post_centroid,0.26438379287719727,49,1134.3634672040355,121.80037273416848
8,2.0,0,5,post_centroid,0.1597583293914795,14,319.43008918929746,117.82633752104441
1,2.0,0,5,post_uniform,0.12257647514343262,37,799.4538677146852,139.79645543983767
2,2.0,0,5,post_uniform,0.11717581748962402,24,573.2116070165605,132.86148732425892
3,2.0,0,5,post_uniform,0.10881638526916504,19,407.9850280734229,125.07740592961382
4,2.0,0,5,post_uniform,0.1537337303161621,44,951.1938546683067,126.6241301458674
5,2.0,0,5,post_uniform,0.1983339786529541,11,247.28393581420605,122.9067456418425
6,2.0,0,5,post_uniform,0.17774748802185059,27,673.0588418746764,120.75943488949177
7,2.0,0,5,post_uniform,0.1367342472076416,18,397.1549627668465,121.13040940982253
8,2.0,0,5,post_uniform,0.16452741622924805,27,576.6913406276561,126.32379131899579
1,2.0,0,6,post_centroid,0.13325834274291992,25,675.7569779861547,141.67245811835417
2,2.0,0,6,post_centroid,0.14273905754089355,33,884.1604541908887,132.6779204699465
3,2.0,0,6,post_centroid,0.1516892910003662,13,360.81823324741265,139.21854166223216
4,2.0,0,6,post_centroid,0.21790623664855957,15,355.8537370191624,157.32637621749856
5,2.0,0,6,post_centroid,0.18508052825927734,14,361.41627182877977,161.21720731381694
6,2.0,0,6,post_centroid,0.14321160316467285,31,832.2862005659592,149.48310062889007
7,2.0,0,6,post_centroid,0.19879460334777832,13,317.45092033732,163.44831888576707
8,2.0,0,6,post_centroid,0.22160744667053223,52,1327.4669338170843,129.97063008182317
1,2.0,0,6,post_uniform,0.14721083641052246,35,885.5818325669125,149.82848190387176
2,2.0,0,6,post_uniform,0.14981365203857422,6,165.3644376167465,147.47661670367734
3,2.0,0,6,post_uniform,0.14003372192382812,14,359.9205294706501,163.63663605791473
4,2.0,0,6,post_uniform,0.16455531120300293,9,218.13549570768387,178.68078359798437
5,2.0,0,6,post_uniform,0.17903971672058105,23,633.9987141782942,132.49700569872496
6,2.0,0,6,post_uniform,0.208815336227417,13,370.29342150835225,133.18046509234773
7,2.0,0,6,post_uniform,0.16821670532226562,25,724.4292958571643,158.52637249791752
8,2.0,0,6,post_uniform,0.2759416103363037,23,621.8659289469616,166.28020921804463
1,2.0,0,7,post_centroid,0.18322348594665527,9,259.01348706989313,158.32603390798695
2,2.0,0,7,post_centroid,0.16178345680236816,1,26.210040743330936,208.55893819168128
3,2.0,0,7,post_centroid,0.1580793857574463,15,458.1687935081528,165.7242103135475
4,2.0,0,7,,0.17647218704223633,0,0.0,
5,2.0,0,7,post_centroid,0.1740727424621582,3,79.71336184943048,157.66486879901987
6,2.0,0,7,,0.2188568115234375,0,0.0,
7,2.0,0,7,post_centroid,0.2575979232788086,29,905.8694712853909,157.03340006126737
8,2.0,0,7,post_centroid,0.2592453956604004,21,560.7686769484975,174.47495521198798
1,2.0,0,7,post_uniform,0.11994123458862305,6,185.32525536941986,175.31853899880963
2,2.0,0,7,post_uniform,0.14731788635253906,3,87.00284254074984,185.61669754023572
3,2.0,0,7,post_uniform,0.13904237747192383,11,334.4305944373822,179.02845604987562
4,2.0,0,7,post_uniform,0.1445751190185547,3,80.06339299642464,191.5025666481427
5,2.0,0,7,post_uniform,0.15671634674072266,8,229.78586752055483,151.21602260643468
6,2.0,0,7,post_uniform,0.26994848251342773,4,115.73587491031162,164.50492325209044
7,2.0,0,7,post_uniform,0.18538236618041992,8,237.0177003973905,163.74544409332236
8,2.0,0,7,post_uniform,0.187119722366333,2,55.09671601127784,184.6795156375036
1,2.0,0,8,post_centroid,0.1534416675567627,11,397.84093365492834,187.4785190944431
2,2.0,0,8,post_centroid,0.1957685947418213,2,70.1585479393361,212.90899780124866
3,2.0,0,8,post_centroid,0.14537906646728516,1,30.410659825354227,227.11732865606487
4,2.0,0,8,post_centroid,0.16990017890930176,18,604.8226297302837,174.29054925273198
5,2.0,0,8,post_centroid,0.20992040634155273,4,126.21936482671758,183.9307299434192
6,2.0,0,8,post_centroid,0.21338820457458496,8,299.0379410097257,181.85002729910397
7,2.0,0,8,post_centroid,0.16232895851135254,5,189.0010109109035,200.3029802719876
8,2.0,0,8,post_centroid,0.2926454544067383,8,268.79351519804567,200.72335621064232
1,2.0,0,8,,0.13500094413757324,0,0.0,
2,2.0,0,8,post_uniform,0.14489412307739258,6,172.30627071239405,190.22203458722842
3,2.0,0,8,,0.13310456275939941,0,0.0,
4,2.0,0,8,post_uniform,0.19633984565734863,11,343.4757142081785,202.3936212066505
5,2.0,0,8,post_uniform,0.1827230453491211,9,282.9756817835415,174.69562532244416
6,2.0,0,8,post_uniform,0.15674805641174316,2,88.25591783947448,217.84977458476362
7,2.0,0,8,,0.20103025436401367,0,0.0,
8,2.0,0,8,post_uniform,0.13049554824829102,2,57.507931626677276,191.62431910332893
1,2.0,0,9,,0.16604375839233398,0,0.0,
2,2.0,0,9,post_centroid,0.1379103660583496,2,83.97655850281295,217.15994285322287
3,2.0,0,9,post_centroid,0.15400314331054688,1,35.44021491313278,217.15994285322287
4,2.0,0,9,,0.1400909423828125,0,0.0,
5,2.0,0,9,post_centroid,0.19225168228149414,4,151.45778774979775,211.43129555019613
6,2.0,0,9,,0.1882479190826416,0,0.0,
7,2.0,0,9,,0.20724081993103027,0,0.0,
8,2.0,0,9,,0.20049333572387695,0,0.0,
1,2.0,0,9,post_uniform,0.14292621612548828,4,140.66825087916845,199.04225108906903
2,2.0,0,9,post_uniform,0.1621568202972412,1,42.65221437166449,223.95039205043904
3,2.0,0,9,post_uniform,0.17815685272216797,1,80.12641389036654,259.972362149891
4,2.0,0,9,post_uniform,0.20613813400268555,1,45.480427682990616,246.67430075858948
5,2.0,0,9,,0.27822232246398926,0,0.0,
6,2.0,0,9,post_uniform,0.19256377220153809,3,113.94990079091734,199.16561353016664
7,2.0,0,9,,0.20720553398132324,0,0.0,
8,2.0,0,9,,0.191056489944458,0,0.0,
1,5.0,0,1,post_centroid,0.0754396915435791,650,2175.796962533449,61.758634002638786
2,5.0,0,1,post_centroid,0.058905601501464844,632,2107.7467872493608,69.97380427445191
3,5.0,0,1,post_centroid,0.07861518859863281,600,2008.0850689542287,56.59915224718682
4,5.0,0,1,post_centroid,0.07181596755981445,565,1952.2105021508592,63.48601680652924
5,5.0,0,1,post_centroid,0.1088552474975586,658,2149.1515815227945,71.78163172747534
6,5.0,0,1,post_centroid,0.08079719543457031,630,2163.8234445540784,68.14264443278707
7,5.0,0,1,post_centroid,0.1320328712463379,640,2144.3268461505936,60.81760274182094
8,5.0,0,1,post_centroid,0.07297945022583008,623,2117.957824473833,60.84754797098625
1,5.0,0,1,post_uniform,0.05513930320739746,735,2525.862626207118,80.07705850469016
2,5.0,0,1,post_uniform,0.05101943016052246,568,1913.4733685374217,65.53027964684175
3,5.0,0,1,post_uniform,0.06716489791870117,689,2297.298393353353,72.70964172236961
4,5.0,0,1,post_uniform,0.07678055763244629,611,2060.158732072575,57.310022097005444
5,5.0,0,1,post_uniform,0.06834816932678223,642,2169.4016051223152,63.50497292249025
6,5.0,0,1,post_uniform,0.07884502410888672,657,2274.3297374128915,66.79876464594473
7,5.0,0,1,post_uniform,0.12457656860351562,734,2446.0330742228243,65.12602444796555
8,5.0,0,1,post_uniform,0.1072702407836914,646,2216.752286672152,63.498224031303785
1,5.0,0,2,post_centroid,0.16487503051757812,1037,4831.798385571624,75.27290065482008
2,5.0,0,2,post_centroid,0.2197732925415039,1138,5325.405939117848,67.96626943660901
3,5.0,0,2,post_centroid,0.16420984268188477,1233,5845.156661719742,76.93493643930637
4,5.0,0,2,post_centroid,0.19241809844970703,1300,6080.1790984002255,72.23926548512965
5,5.0,0,2,post_centroid,0.15795087814331055,1118,5199.572952133374,83.10501475360279
6,5.0,0,2,post_centroid,0.16848182678222656,1496,6942.326193538611,86.35479524428989
7,5.0,0,2,post_centroid,0.22022652626037598,1249,5834.086050727481,76.62796211557824
8,5.0,0,2,post_centroid,0.1673905849456787,1364,6372.556696397167,75.74613903406318
1,5.0,0,2,post_uniform,0.1670675277709961,1170,5519.362472954206,73.42140445486073
2,5.0,0,2,post_uniform,0.1512923240661621,979,4596.515304477261,71.34304059233527
3,5.0,0,2,post_uniform,0.21347713470458984,1486,6887.189242602483,77.94241433873738
4,5.0,0,2,post_uniform,0.23212909698486328,1372,6419.287989824712,77.99540162419751
5,5.0,0,2,post_uniform,0.22954463958740234,1217,5660.096358279998,74.97982546238491
6,5.0,0,2,post_uniform,0.13571929931640625,1041,4852.099758453822,68.3220877941054
7,5.0,0,2,post_uniform,0.16771602630615234,1141,5340.339299925498,73.81586016744804
8,5.0,0,2,post_uniform,0.15177035331726074,1269,5871.156210350733,79.72480204514665
1,5.0,0,3,post_centroid,0.24852895736694336,1514,9384.569975503884,87.04625457138182
2,5.0,0,3,post_centroid,0.3182845115661621,1397,8581.43964242519,93.76509115625491
3,5.0,0,3,post_centroid,0.2415621280670166,1237,7585.020318042902,82.17537313980219
4,5.0,0,3,post_centroid,0.2208850383758545,1316,8231.97785442941,86.73959842554619
5,5.0,0,3,post_centroid,0.3324110507965088,1530,9429.862580985582,80.76201040048541
6,5.0,0,3,post_centroid,0.34398579597473145,1341,8223.306727388363,84.03471224149585
7,5.0,0,3,post_centroid,0.3136560916900635,1181,7257.60295764733,78.80281461430653
8,5.0,0,3,post_centroid,0.4437875747680664,1397,8623.178232231105,91.08496623251716
1,5.0,0,3,post_uniform,0.29146480560302734,1152,6895.1047387013805,86.44844819181256
2,5.0,0,3,post_uniform,0.35841894149780273,1813,11209.83448710029,85.73300426432272
3,5.0,0,3,post_uniform,0.3262929916381836,1364,8522.76024883498,93.86376500896036
4,5.0,0,3,post_uniform,0.2446901798248291,1467,8929.362300512066,87.88690662940405
5,5.0,0,3,post_uniform,0.35628390312194824,1313,8270.175837981678,87.26181437120687
6,5.0,0,3,post_uniform,0.2764551639556885,1448,8936.724081561057,87.36609931969932
7,5.0,0,3,post_uniform,0.5296242237091064,1719,10607.17031000265,94.79086033449607
8,5.0,0,3,post_uniform,0.47738194465637207,1724,10570.686992840405,84.28561547837644
1,5.0,0,4,post_centroid,0.43047380447387695,2070,15936.409074518184,99.23396232943331
2,5.0,0,4,post_centroid,0.4600071907043457,1742,13377.536075307587,87.17767199101596
3,5.0,0,4,post_centroid,0.45746588706970215,2228,17082.06052162715,114.92670534295645
4,5.0,0,4,post_centroid,0.4452328681945801,1548,11951.96622626719,94.91673462365029
5,5.0,0,4,post_centroid,0.5789134502410889,1851,14300.364873545934,94.85455238444044
6,5.0,0,4,post_centroid,0.3784327507019043,1526,11631.833988513736,96.74518110406801
7,5.0,0,4,post_centroid,0.5150356292724609,1790,13796.483247653154,92.3263502955834
8,5.0,0,4,post_centroid,0.3326749801635742,1272,9786.34369841731,91.33161451812114
1,5.0,0,4,post_uniform,0.38474035263061523,1328,10235.538864759994,93.76259526562144
2,5.0,0,4,post_uniform,0.3797335624694824,1666,12878.877594648791,97.5274630298508
3,5.0,0,4,post_uniform,0.4187302589416504,1836,13921.640203462657,105.69835433459379
4,5.0,0,4,post_uniform,0.4848055839538574,1494,11389.373217391867,97.82644835327827
5,5.0,0,4,post_uniform,0.5551581382751465,1797,13810.397545639651,98.43175322791976
6,5.0,0,4,post_uniform,0.4429128170013428,1833,13982.312447873428,93.94994868413328
7,5.0,0,4,post_uniform,0.6516706943511963,1479,11345.368455231597,95.85310150606345
8,5.0,0,4,post_uniform,0.5830144882202148,1801,13803.277026525673,93.08397296676446
1,5.0,0,5,post_centroid,0.5053470134735107,1297,11915.66746015255,105.26957568529684
2,5.0,0,5,post_centroid,0.6120824813842773,2372,21879.978725054447,114.47348256929034
3,5.0,0,5,post_centroid,0.5925388336181641,1972,17930.825634717454,102.67424041791992
4,5.0,0,5,post_centroid,0.5108771324157715,1545,14242.292976972754,109.71704807850222
5,5.0,0,5,post_centroid,0.5883803367614746,1589,14634.111799659202,107.55585146913339
6,5.0,0,5,post_centroid,0.530423641204834,2053,18934.756500299547,106.24245728454636
7,5.0,0,5,post_centroid,0.6986780166625977,1750,16135.804103552848,99.6396472218777
8,5.0,0,5,post_centroid,0.6472523212432861,1555,14145.863324198099,105.37644193244276
1,5.0,0,5,post_uniform,0.9398443698883057,1767,16192.048535045551,101.53455126895686
2,5.0,0,5,post_uniform,0.5094871520996094,1687,15456.197159686964,102.83350695333165
3,5.0,0,5,post_uniform,0.5046646595001221,1148,10643.239611239474,118.42350685399543
4,5.0,0,5,post_uniform,0.34804868698120117,1168,10693.50670323049,102.94588421842356
5,5.0,0,5,post_uniform,0.6739082336425781,1862,17060.428940425532,99.71740718091152
6,5.0,0,5,post_uniform,0.655073881149292,1889,17394.043728805773,114.95681834115345
7,5.0,0,5,post_uniform,0.7001490592956543,1278,11876.963089331088,107.12932794881354
8,5.0,0,5,post_uniform,0.7511000633239746,1637,15117.349992978361,106.78270908791248
1,5.0,0,6,post_centroid,1.04929780960083,1581,17041.247817323885,115.63857670316382
2,5.0,0,6,post_centroid,0.9387569427490234,2131,22939.178638663507,114.87838982767575
3,5.0,0,6,post_centroid,0.6570990085601807,1359,14795.574537600945,108.81588394785962
4,5.0,0,6,post_centroid,0.5826494693756104,1082,11477.694032401734,128.59143148883723
5,5.0,0,6,post_centroid,0.7540712356567383,1227,13102.644053764767,114.08053246533875
6,5.0,0,6,post_centroid,0.7017078399658203,1731,18748.745019481335,126.27273110464252
7,5.0,0,6,post_centroid,0.6445577144622803,1256,13358.27564984556,125.08440331072211
8,5.0,0,6,post_centroid,0.782233476638794,1520,16176.477184243966,121.25507749248797
1,5.0,0,6,post_uniform,0.6769430637359619,2250,24208.428404414248,111.70828712798019
2,5.0,0,6,post_uniform,0.4498169422149658,1200,12890.10501606435,127.22095301522413
3,5.0,0,6,post_uniform,0.3658411502838135,1076,11590.838658392797,117.36356396404129
4,5.0,0,6,post_uniform,0.648730993270874,2439,26130.547179008034,117.5891668480947
5,5.0,0,6,post_uniform,0.5842571258544922,1403,15126.455910498844,119.98866259796144
6,5.0,0,6,post_uniform,0.5005831718444824,1209,13030.698166759546,117.30566035181134
7,5.0,0,6,post_uniform,0.7051444053649902,2058,22159.52100570858,126.80439930045293
8,5.0,0,6,post_uniform,0.49667882919311523,1006,10837.152792085457,121.78218792281156
1,5.0,0,7,post_centroid,0.5895538330078125,946,11738.744685495425,137.20490619582628
2,5.0,0,7,post_centroid,0.9372787475585938,2092,25644.208639053206,133.0610150255444
3,5.0,0,7,post_centroid,0.8200912475585938,1156,14314.900117863128,136.26461461160127
4,5.0,0,7,post_centroid,0.728813886642456,1317,16137.639900147133,134.52007363289476
5,5.0,0,7,post_centroid,0.9574720859527588,1659,20320.354897080346,129.42304595242388
6,5.0,0,7,post_centroid,0.7299184799194336,1497,18472.709508955195,134.14896731101442
7,5.0,0,7,post_centroid,0.7260806560516357,1205,14948.419047009305,128.80065595637151
8,5.0,0,7,post_centroid,0.5799269676208496,797,9632.097929807765,128.90593363446706
1,5.0,0,7,post_uniform,0.6431334018707275,1178,14530.206902828984,124.81132339026502
2,5.0,0,7,post_uniform,0.7511794567108154,1740,21217.54073157368,123.88590479569108
3,5.0,0,7,post_uniform,0.9855995178222656,1092,13495.592336877027,135.71647427690493
4,5.0,0,7,post_uniform,0.7653722763061523,1323,16076.96222453826,124.60617506397273
5,5.0,0,7,post_uniform,0.3951244354248047,629,7708.829215241086,135.13054828055465
6,5.0,0,7,post_uniform,0.6622533798217773,1340,16487.87732642013,129.68169357620872
7,5.0,0,7,post_uniform,0.7935011386871338,1034,12751.401632353287,133.3368699702133
8,5.0,0,7,post_uniform,0.4758138656616211,1269,15431.134053224097,134.19980263950004
1,5.0,0,8,post_centroid,0.46767735481262207,707,9683.658752104486,143.08337517606526
2,5.0,0,8,post_centroid,0.465038537979126,509,6900.559625404635,139.36968292984068
3,5.0,0,8,post_centroid,0.5660955905914307,704,9675.338127947824,132.9304207019715
4,5.0,0,8,post_centroid,0.8905105590820312,1026,14027.683250296326,143.0348048275633
5,5.0,0,8,post_centroid,0.5186083316802979,620,8599.07587078887,143.38635716970964
6,5.0,0,8,post_centroid,0.5324323177337646,640,8720.889221859328,143.38635716970964
7,5.0,0,8,post_centroid,0.814274787902832,1224,16867.15566934732,134.62452649880993
8,5.0,0,8,post_centroid,0.5774555206298828,878,12151.272803319536,142.28849031832016
1,5.0,0,8,post_uniform,0.4562215805053711,492,6829.466330034719,136.89365183376262
