run,eps,tl,tu,post_processing,query_run,psi_distortion,dai_distortion
1,0.5,0,1,post_centroid,89,0.9999999999996666,0.9999999999996666
1,0.5,0,1,post_centroid,90,0.999999999999963,0.999999999999963
1,0.5,0,1,post_centroid,91,0.52173913043476,0.52173913043476
1,0.5,0,1,post_centroid,92,0.0,0.02406417112299462
1,0.5,0,1,post_centroid,93,0.0,0.02406417112299462
1,0.5,0,1,post_centroid,94,0.666666666666639,0.9999999999998334
1,0.5,0,1,post_centroid,95,0.9999999999998334,0.9999999999998334
1,0.5,0,1,post_centroid,96,0.8333333333332986,0.9999999999996666
1,0.5,0,1,post_centroid,97,0.11320754716980919,0.9999999999999697
1,0.5,0,1,post_centroid,98,0.0,0.02406417112299462
1,0.5,0,1,post_centroid,99,0.99999999999975,0.99999999999975
1,0.5,0,1,post_centroid,100,0.9999999999999772,0.9999999999999772
2,0.5,0,1,post_centroid,1,0.72972972972971,0.9999999999999
2,0.5,0,1,post_centroid,2,0.9999999999989999,0.9999999999989999
2,0.5,0,1,post_centroid,3,0.3818181818181784,0.3818181818181784
2,0.5,0,1,post_centroid,4,0.99999999999996,0.99999999999996
2,0.5,0,1,post_centroid,5,0.059259259259258824,0.059259259259258824
2,0.5,0,1,post_centroid,6,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,7,0.9999999999999333,0.9999999999999231
2,0.5,0,1,post_centroid,8,0.0,0.0
2,0.5,0,1,post_centroid,9,0.8799999999999648,0.8799999999999648
2,0.5,0,1,post_centroid,10,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,11,0.948453608247413,0.99999999999975
2,0.5,0,1,post_centroid,12,0.99999999999975,0.9999999999996666
2,0.5,0,1,post_centroid,13,0.26506024096385383,0.26506024096385383
2,0.5,0,1,post_centroid,14,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,15,0.9999999999996666,0.9999999999996666
2,0.5,0,1,post_centroid,16,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,17,0.9999999999999706,0.9999999999999706
2,0.5,0,1,post_centroid,18,0.99999999999975,0.99999999999975
2,0.5,0,1,post_centroid,19,0.9999999999999166,0.9999999999999166
2,0.5,0,1,post_centroid,20,0.9999999999995,0.9999999999995
2,0.5,0,1,post_centroid,21,0.9999999999999525,0.9999999999999525
2,0.5,0,1,post_centroid,22,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,23,0.9999999999998334,0.9999999999998334
2,0.5,0,1,post_centroid,24,0.9999999999998334,0.9999999999998334
2,0.5,0,1,post_centroid,25,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,26,0.9999999999997999,0.9999999999997999
2,0.5,0,1,post_centroid,27,0.9999999999995,0.9999999999995
2,0.5,0,1,post_centroid,28,0.9999999999997999,0.9999999999997999
2,0.5,0,1,post_centroid,29,0.9999999999989999,0.9999999999989999
2,0.5,0,1,post_centroid,30,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,31,0.9999999999989999,0.9999999999989999
2,0.5,0,1,post_centroid,32,0.9999999999999091,0.9999999999999091
2,0.5,0,1,post_centroid,33,0.9999999999989999,0.9999999999989999
2,0.5,0,1,post_centroid,34,0.9999999999995,0.9999999999995
2,0.5,0,1,post_centroid,35,0.9999999999998889,0.9999999999998889
2,0.5,0,1,post_centroid,36,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,37,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,38,0.4358974358974247,0.4358974358974247
2,0.5,0,1,post_centroid,39,0.9999999999999475,0.9999999999999475
2,0.5,0,1,post_centroid,40,0.9999999999996666,0.9999999999996666
2,0.5,0,1,post_centroid,41,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,42,0.0,0.0
2,0.5,0,1,post_centroid,43,0.9999999999999803,0.9999999999999803
2,0.5,0,1,post_centroid,44,0.9999999999999166,0.9999999999999166
2,0.5,0,1,post_centroid,45,0.9191919191919099,0.9191919191919099
2,0.5,0,1,post_centroid,46,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,47,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,48,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,49,0.8399999999999916,0.9999999999999333
2,0.5,0,1,post_centroid,50,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,51,0.9999999999998889,0.999999999999875
2,0.5,0,1,post_centroid,52,0.7073170731707145,0.9999999999998889
2,0.5,0,1,post_centroid,53,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,54,0.78260869565214,0.78260869565214
2,0.5,0,1,post_centroid,55,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,56,0.0,0.0
2,0.5,0,1,post_centroid,57,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,58,0.9054054054053933,0.9054054054053933
2,0.5,0,1,post_centroid,59,0.9999999999999376,0.9999999999999376
2,0.5,0,1,post_centroid,60,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,61,0.9999999999999851,0.9999999999999851
2,0.5,0,1,post_centroid,62,0.8399999999999664,0.9999999999996666
2,0.5,0,1,post_centroid,63,0.892857142857111,0.892857142857111
2,0.5,0,1,post_centroid,64,0.99999999999975,0.99999999999975
2,0.5,0,1,post_centroid,65,0.9714285714285645,0.8399999999999664
2,0.5,0,1,post_centroid,66,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,67,0.8399999999999664,0.9999999999996666
2,0.5,0,1,post_centroid,68,0.9999999999999566,0.9999999999999566
2,0.5,0,1,post_centroid,69,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,70,0.3571428571428486,0.3571428571428486
2,0.5,0,1,post_centroid,71,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,72,0.0,0.0
2,0.5,0,1,post_centroid,73,0.9999999999998334,0.9999999999998334
2,0.5,0,1,post_centroid,74,0.9999999999999616,0.9999999999999566
2,0.5,0,1,post_centroid,75,0.8378378378378266,0.8378378378378266
2,0.5,0,1,post_centroid,76,0.9565217391303933,0.9565217391303933
2,0.5,0,1,post_centroid,77,0.1818181818181763,0.9999999999999566
2,0.5,0,1,post_centroid,78,0.9999999999999333,0.9999999999999286
2,0.5,0,1,post_centroid,79,0.9999999999999525,0.99999999999995
2,0.5,0,1,post_centroid,80,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,81,0.91304347826083,0.91304347826083
2,0.5,0,1,post_centroid,82,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,83,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,84,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,85,0.0,0.0
2,0.5,0,1,post_centroid,86,0.9999999999998889,0.9999999999998889
2,0.5,0,1,post_centroid,87,0.0,0.0
2,0.5,0,1,post_centroid,88,0.9999999999996666,0.9999999999996666
2,0.5,0,1,post_centroid,89,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,90,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,91,0.99999999999996,0.99999999999996
2,0.5,0,1,post_centroid,92,0.38271604938271137,0.9999999999999777
2,0.5,0,1,post_centroid,93,0.892857142857111,0.9999999999995
2,0.5,0,1,post_centroid,94,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,95,0.9999999999999475,0.9999999999999475
2,0.5,0,1,post_centroid,96,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,97,0.0,0.10096153846153834
2,0.5,0,1,post_centroid,98,0.99999999999995,0.99999999999995
2,0.5,0,1,post_centroid,99,0.8839285714285636,0.8839285714285636
2,0.5,0,1,post_centroid,100,0.9999999999999231,0.9999999999999231
3,0.5,0,1,post_centroid,1,0.9999999999989999,0.9999999999989999
3,0.5,0,1,post_centroid,2,0.8630136986301252,0.8630136986301252
3,0.5,0,1,post_centroid,3,0.1249999999999948,0.9999999999999475
3,0.5,0,1,post_centroid,4,0.9999999999999,0.9999999999999
3,0.5,0,1,post_centroid,5,0.15853658536585175,0.15853658536585175
3,0.5,0,1,post_centroid,6,0.9056603773584735,0.9999999999997999
3,0.5,0,1,post_centroid,7,0.10810810810810519,0.10810810810810519
3,0.5,0,1,post_centroid,8,0.8620689655172117,0.8620689655172117
3,0.5,0,1,post_centroid,9,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,10,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,11,0.9999999999998334,0.9999999999998334
3,0.5,0,1,post_centroid,12,0.99999999999975,0.99999999999975
3,0.5,0,1,post_centroid,13,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,14,0.9999999999999413,0.9999999999999413
3,0.5,0,1,post_centroid,15,0.9830508474576104,0.9830508474576104
3,0.5,0,1,post_centroid,16,0.9999999999999756,0.9999999999999678
3,0.5,0,1,post_centroid,17,0.9999999999999413,0.9999999999999333
3,0.5,0,1,post_centroid,18,0.9999999999999721,0.9999999999999721
3,0.5,0,1,post_centroid,19,0.9999999999995,0.9999999999995
3,0.5,0,1,post_centroid,20,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,21,0.7916666666666338,0.9999999999997999
3,0.5,0,1,post_centroid,22,0.12244897959183423,0.12244897959183423
3,0.5,0,1,post_centroid,23,0.9999999999997999,0.9999999999997999
3,0.5,0,1,post_centroid,24,0.999999999999875,0.999999999999875
3,0.5,0,1,post_centroid,25,0.9999999999998889,0.9999999999998889
3,0.5,0,1,post_centroid,26,0.9999999999999231,0.9999999999999166
3,0.5,0,1,post_centroid,27,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,28,0.9999999999999166,0.9999999999999
3,0.5,0,1,post_centroid,29,0.9821428571428396,0.9821428571428396
3,0.5,0,1,post_centroid,30,0.9322033898304927,0.99999999999975
3,0.5,0,1,post_centroid,31,0.9999999999998571,0.9999999999998334
3,0.5,0,1,post_centroid,32,0.9999999999998889,0.9999999999998889
3,0.5,0,1,post_centroid,33,0.03636363636363615,0.03636363636363615
3,0.5,0,1,post_centroid,34,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,35,0.9999999999998334,0.9999999999998334
3,0.5,0,1,post_centroid,36,0.9999999999989999,0.9999999999989999
3,0.5,0,1,post_centroid,37,0.9999999999995,0.9999999999995
3,0.5,0,1,post_centroid,38,0.99999999999975,0.9999999999996666
3,0.5,0,1,post_centroid,39,0.9999999999998334,0.9999999999998334
3,0.5,0,1,post_centroid,40,0.9999999999999714,0.9999999999999714
3,0.5,0,1,post_centroid,41,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,42,0.99999999999975,0.99999999999975
3,0.5,0,1,post_centroid,43,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,44,0.04166666666666494,0.9999999999999546
3,0.5,0,1,post_centroid,45,0.9999999999998334,0.9999999999998334
3,0.5,0,1,post_centroid,46,0.9999999999996666,0.9999999999996666
3,0.5,0,1,post_centroid,47,0.9999999999989999,0.9999999999989999
3,0.5,0,1,post_centroid,48,0.999999999999875,0.999999999999875
3,0.5,0,1,post_centroid,49,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,50,0.9999999999999286,0.9999999999999286
3,0.5,0,1,post_centroid,51,0.9333333333333177,0.99999999999975
3,0.5,0,1,post_centroid,52,0.9999999999999616,0.9999999999999616
3,0.5,0,1,post_centroid,53,0.7083333333333038,0.9999999999998571
3,0.5,0,1,post_centroid,54,0.9999999999999616,0.9999999999999584
3,0.5,0,1,post_centroid,55,0.9999999999996666,0.9999999999996666
3,0.5,0,1,post_centroid,56,0.9999999999997999,0.99999999999975
3,0.5,0,1,post_centroid,57,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,58,0.99999999999975,0.9999999999996666
3,0.5,0,1,post_centroid,59,0.9999999999995,0.9999999999995
3,0.5,0,1,post_centroid,60,0.9999999999999,0.9999999999999
3,0.5,0,1,post_centroid,61,0.9999999999999,0.9999999999999
3,0.5,0,1,post_centroid,62,0.9999999999999091,0.9999999999999091
3,0.5,0,1,post_centroid,63,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,64,0.8636363636363245,0.9999999999995
3,0.5,0,1,post_centroid,65,0.6326530612244768,0.6326530612244768
3,0.5,0,1,post_centroid,66,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,67,0.9999999999995,0.9999999999995
3,0.5,0,1,post_centroid,68,0.9999999999995,0.9999999999995
3,0.5,0,1,post_centroid,69,0.9999999999996666,0.9999999999996666
3,0.5,0,1,post_centroid,70,0.9999999999996666,0.9999999999996666
3,0.5,0,1,post_centroid,71,0.7346938775510053,0.7346938775510053
3,0.5,0,1,post_centroid,72,0.8620689655172117,0.8620689655172117
3,0.5,0,1,post_centroid,73,0.9999999999996666,0.9999999999996666
3,0.5,0,1,post_centroid,74,0.9999999999999566,0.9999999999999566
3,0.5,0,1,post_centroid,75,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,76,0.9999999999998571,0.9999999999998571
3,0.5,0,1,post_centroid,77,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,78,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,79,0.99999999999975,0.99999999999975
3,0.5,0,1,post_centroid,80,0.9999999999999166,0.9999999999998889
3,0.5,0,1,post_centroid,81,0.23913043478260698,0.3703703703703658
3,0.5,0,1,post_centroid,82,0.9999999999999091,0.9999999999999091
3,0.5,0,1,post_centroid,83,0.9999999999999525,0.9999999999999525
3,0.5,0,1,post_centroid,84,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,85,0.9999999999998571,0.9999999999998571
3,0.5,0,1,post_centroid,86,0.9999999999998334,0.9999999999998334
3,0.5,0,1,post_centroid,87,0.9999999999999687,0.9999999999999687
3,0.5,0,1,post_centroid,88,0.999999999999875,0.999999999999875
3,0.5,0,1,post_centroid,89,0.9999999999999445,0.9999999999999445
3,0.5,0,1,post_centroid,90,0.9655172413792771,0.0
3,0.5,0,1,post_centroid,91,0.9999999999997999,0.9999999999997999
3,0.5,0,1,post_centroid,92,0.9999999999989999,0.9999999999989999
3,0.5,0,1,post_centroid,93,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,94,0.9652173913043395,0.99999999999975
3,0.5,0,1,post_centroid,95,0.7916666666666338,0.7916666666666338
3,0.5,0,1,post_centroid,96,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,97,0.9999999999996666,0.9999999999996666
3,0.5,0,1,post_centroid,98,0.0,0.1363636363636362
3,0.5,0,1,post_centroid,99,0.9999999999998889,0.9999999999998889
3,0.5,0,1,post_centroid,100,0.9999999999995,0.9999999999995
4,0.5,0,1,post_centroid,1,0.8399999999999664,0.8399999999999664
4,0.5,0,1,post_centroid,2,0.8124999999999899,0.9999999999999286
4,0.5,0,1,post_centroid,3,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,4,0.9999999999998571,0.9999999999998571
4,0.5,0,1,post_centroid,5,0.99999999999975,0.99999999999975
4,0.5,0,1,post_centroid,6,0.9425287356321731,0.9999999999997999
4,0.5,0,1,post_centroid,7,0.02580645161290306,0.02580645161290306
4,0.5,0,1,post_centroid,8,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,9,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,10,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,11,0.9999999999999091,0.9999999999999
4,0.5,0,1,post_centroid,12,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,13,0.99999999999975,0.99999999999975
4,0.5,0,1,post_centroid,14,0.99999999999975,0.9999999999996666
4,0.5,0,1,post_centroid,15,0.9999999999999166,0.9999999999999166
4,0.5,0,1,post_centroid,16,0.9999999999996666,0.9999999999996666
4,0.5,0,1,post_centroid,17,0.9999999999998571,0.9999999999998571
4,0.5,0,1,post_centroid,18,0.9999999999989999,0.9999999999989999
4,0.5,0,1,post_centroid,19,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,20,0.04166666666666494,0.04166666666666494
4,0.5,0,1,post_centroid,21,0.6956521739130133,0.6956521739130133
4,0.5,0,1,post_centroid,22,0.0,0.0
4,0.5,0,1,post_centroid,23,0.4303030303030277,0.15053763440860055
4,0.5,0,1,post_centroid,24,0.9999999999999286,0.9999999999999286
4,0.5,0,1,post_centroid,25,0.9999999999997999,0.9999999999997999
4,0.5,0,1,post_centroid,26,0.22222222222221605,0.999999999999963
4,0.5,0,1,post_centroid,27,0.99999999999975,0.99999999999975
4,0.5,0,1,post_centroid,28,0.9999999999996666,0.9999999999996666
4,0.5,0,1,post_centroid,29,0.9999999999999286,0.9999999999999286
4,0.5,0,1,post_centroid,30,0.0,0.0
4,0.5,0,1,post_centroid,31,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,32,0.45599999999999635,0.3777777777777694
4,0.5,0,1,post_centroid,33,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,34,0.7567567567567363,0.7567567567567363
4,0.5,0,1,post_centroid,35,0.799999999999984,0.999999999999875
4,0.5,0,1,post_centroid,36,0.9999999999989999,0.0
4,0.5,0,1,post_centroid,37,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,38,0.7599999999999697,0.99999999999975
4,0.5,0,1,post_centroid,39,0.9999999999999166,0.9999999999999166
4,0.5,0,1,post_centroid,40,0.7968749999999876,0.7968749999999876
4,0.5,0,1,post_centroid,41,0.999999999999875,0.999999999999875
4,0.5,0,1,post_centroid,42,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,43,0.7999999999999681,0.99999999999975
4,0.5,0,1,post_centroid,44,0.05555555555555401,0.9999999999999667
4,0.5,0,1,post_centroid,45,0.9999999999999,0.9999999999998889
4,0.5,0,1,post_centroid,46,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,47,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,48,0.9999999999997999,0.9999999999997999
4,0.5,0,1,post_centroid,49,0.2688172043010724,0.2688172043010724
4,0.5,0,1,post_centroid,50,0.9999999999989999,0.9999999999989999
4,0.5,0,1,post_centroid,51,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,52,0.9999999999995,0.9999999999995
4,0.5,0,1,post_centroid,53,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,54,0.9999999999998334,0.9999999999998334
4,0.5,0,1,post_centroid,55,0.2058823529411704,0.2058823529411704
4,0.5,0,1,post_centroid,56,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,57,0.9464285714285545,0.9464285714285545
4,0.5,0,1,post_centroid,58,0.9999999999999231,0.9999999999999166
4,0.5,0,1,post_centroid,59,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,60,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,61,0.9999999999989999,0.9999999999989999
4,0.5,0,1,post_centroid,62,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,63,0.0,0.0
4,0.5,0,1,post_centroid,64,0.9999999999998334,0.9999999999998334
4,0.5,0,1,post_centroid,65,0.99999999999975,0.99999999999975
4,0.5,0,1,post_centroid,66,0.2499999999999896,0.9999999999999413
4,0.5,0,1,post_centroid,67,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,68,0.8799999999999824,0.9999999999998334
4,0.5,0,1,post_centroid,69,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,70,0.9999999999995,0.9999999999995
4,0.5,0,1,post_centroid,71,0.12698412698412495,0.12698412698412495
4,0.5,0,1,post_centroid,72,0.9999999999989999,0.9999999999989999
4,0.5,0,1,post_centroid,73,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,74,0.9999999999998889,0.9999999999998889
4,0.5,0,1,post_centroid,75,0.99999999999975,0.99999999999975
4,0.5,0,1,post_centroid,76,0.9999999999995,0.9999999999995
4,0.5,0,1,post_centroid,77,0.7222222222222021,0.7222222222222021
4,0.5,0,1,post_centroid,78,0.1627906976744148,0.1627906976744148
4,0.5,0,1,post_centroid,79,0.9999999999999231,0.9999999999999231
4,0.5,0,1,post_centroid,80,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,81,0.9599999999999808,0.9599999999999808
4,0.5,0,1,post_centroid,82,0.799999999999984,0.799999999999984
4,0.5,0,1,post_centroid,83,0.9999999999999286,0.9999999999999286
4,0.5,0,1,post_centroid,84,0.3399999999999932,0.3399999999999932
4,0.5,0,1,post_centroid,85,0.99999999999975,0.99999999999975
4,0.5,0,1,post_centroid,86,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,87,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,88,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,89,0.20833333333332466,0.9999999999999445
4,0.5,0,1,post_centroid,90,0.9999999999999,0.9999999999999
4,0.5,0,1,post_centroid,91,0.0,0.08445532435740503
4,0.5,0,1,post_centroid,92,0.9999999999999333,0.9999999999999286
4,0.5,0,1,post_centroid,93,0.9999999999999678,0.9999999999999678
4,0.5,0,1,post_centroid,94,0.41935483870967294,0.41935483870967294
4,0.5,0,1,post_centroid,95,0.9999999999999,0.9999999999999
4,0.5,0,1,post_centroid,96,0.5853658536585319,0.5853658536585319
4,0.5,0,1,post_centroid,97,0.9999999999995,0.9999999999995
4,0.5,0,1,post_centroid,98,0.999999999999875,0.9999999999998334
4,0.5,0,1,post_centroid,99,0.9999999999999,0.9999999999998889
4,0.5,0,1,post_centroid,100,0.9999999999999777,0.9999999999999777
5,0.5,0,1,post_centroid,1,0.9999999999999877,0.9999999999999877
5,0.5,0,1,post_centroid,2,0.9999999999989999,0.9999999999989999
5,0.5,0,1,post_centroid,3,0.999999999999875,0.9999999999998334
5,0.5,0,1,post_centroid,4,0.9999999999999,0.9999999999998889
5,0.5,0,1,post_centroid,5,0.9999999999989999,0.9999999999989999
5,0.5,0,1,post_centroid,6,0.0,0.37433155080213854
5,0.5,0,1,post_centroid,7,0.11428571428571374,0.11428571428571374
5,0.5,0,1,post_centroid,8,0.3017241379310319,0.3017241379310319
